fips,state_name,county_name,pop_2024,latitude,longitude
45069,South Carolina,Marlboro County,25498,34.60167,-79.679435
45071,South Carolina,Newberry County,39203,34.289881,-81.599676
45073,South Carolina,Oconee County,82475,34.748766,-83.06154
45075,South Carolina,Orangeburg County,83129,33.436135,-80.802913
45077,South Carolina,Pickens County,138207,34.885368,-82.723377
45079,South Carolina,Richland County,430651,34.029095,-80.898037
45081,South Carolina,Saluda County,19452,34.005278,-81.727903
45083,South Carolina,Spartanburg County,369256,34.932014,-81.991624
45085,South Carolina,Sumter County,104776,33.91614,-80.382376
45087,South Carolina,Union County,26678,34.690374,-81.615864
45089,South Carolina,Williamsburg County,29865,33.626462,-79.716474
45091,South Carolina,York County,303001,34.970188,-81.183187
46003,South Dakota,Aurora County,2752,43.724719,-98.577587
46005,South Dakota,Beadle County,19459,44.418265,-98.279422
46007,South Dakota,Bennett County,3289,43.186912,-101.677181
46009,South Dakota,Bon Homme County,7071,42.985714,-97.884175
46011,South Dakota,Brookings County,36359,44.376675,-96.797797
46013,South Dakota,Brown County,37495,45.589254,-98.352175
46015,South Dakota,Brule County,5261,43.729873,-99.092909
46017,South Dakota,Buffalo County,1825,44.044306,-99.203998
46019,South Dakota,Butte County,10891,44.896226,-103.501436
46021,South Dakota,Campbell County,1342,45.785575,-100.002107
46023,South Dakota,Charles Mix County,9343,43.206185,-98.595143
46025,South Dakota,Clark County,3974,44.855211,-97.724912
46027,South Dakota,Clay County,15245,42.91615,-96.980468
46029,South Dakota,Codington County,29278,44.966285,-97.198837
46031,South Dakota,Corson County,3747,45.685671,-101.179665
46033,South Dakota,Custer County,9330,43.684943,-103.46225
46035,South Dakota,Davison County,19907,43.680439,-98.155868
46037,South Dakota,Day County,5408,45.355161,-97.58143
46039,South Dakota,Deuel County,4335,44.75629,-96.690239
46041,South Dakota,Dewey County,5322,45.148049,-100.837953
46043,South Dakota,Douglas County,2849,43.391506,-98.358433
46045,South Dakota,Edmunds County,4027,45.41168,-99.205362
46047,South Dakota,Fall River County,7359,43.221619,-103.512609
46049,South Dakota,Faulk County,2136,45.065476,-99.153564
46051,South Dakota,Grant County,7618,45.172637,-96.772261
46053,South Dakota,Gregory County,4110,43.175142,-99.206591
46055,South Dakota,Haakon County,1834,44.288097,-101.540856
46057,South Dakota,Hamlin County,6596,44.680619,-97.178598
46059,South Dakota,Hand County,3097,44.546713,-99.004575
46061,South Dakota,Hanson County,3477,43.680612,-97.796845
46063,South Dakota,Harding County,1325,45.596611,-103.473871
46065,South Dakota,Hughes County,17526,44.384452,-99.975684
46067,South Dakota,Hutchinson County,7416,43.33671,-97.749383
46069,South Dakota,Hyde County,1215,44.537174,-99.472736
46071,South Dakota,Jackson County,2737,43.677506,-101.626323
46073,South Dakota,Jerauld County,1689,44.06341,-98.62317
46075,South Dakota,Jones County,874,43.951991,-100.686138
46077,South Dakota,Kingsbury County,5261,44.362969,-97.499313
46079,South Dakota,Lake County,11006,44.02845,-97.123223
46081,South Dakota,Lawrence County,28809,44.348514,-103.806362
46083,South Dakota,Lincoln County,75244,43.27942,-96.722286
46085,South Dakota,Lyman County,3721,43.894812,-99.841925
46087,South Dakota,McCook County,5771,43.680416,-97.358048
46089,South Dakota,McPherson County,2307,45.784249,-99.211421
46091,South Dakota,Marshall County,4395,45.737044,-97.58087
46093,South Dakota,Meade County,30918,44.605282,-102.714169
46095,South Dakota,Mellette County,1834,43.581334,-100.75521
46097,South Dakota,Miner County,2303,44.021541,-97.608122
46099,South Dakota,Minnehaha County,208639,43.667472,-96.795726
46101,South Dakota,Moody County,6529,44.012429,-96.676054
46102,South Dakota,Oglala Lakota County,13360,43.333393,-102.561486
46103,South Dakota,Pennington County,115979,44.002349,-102.823801
46105,South Dakota,Perkins County,2832,45.483387,-102.467995
46107,South Dakota,Potter County,2402,45.052713,-99.962003
46109,South Dakota,Roberts County,10283,45.623397,-96.947551
46111,South Dakota,Sanborn County,2392,44.018942,-98.091709
46115,South Dakota,Spink County,6108,44.923772,-98.339615
46117,South Dakota,Stanley County,3015,44.413984,-100.747822
46119,South Dakota,Sully County,1468,44.722325,-100.131399
46121,South Dakota,Todd County,9172,43.208794,-100.707664
46123,South Dakota,Tripp County,5717,43.349729,-99.876219
46125,South Dakota,Turner County,9087,43.30867,-97.150185
46127,South Dakota,Union County,17402,42.831106,-96.650829
46129,South Dakota,Walworth County,5270,45.427605,-100.027856
46135,South Dakota,Yankton County,23509,43.006603,-97.388361
46137,South Dakota,Ziebach County,2418,44.989764,-101.660827
47001,Tennessee,Anderson County,81449,36.116731,-84.195418
47003,Tennessee,Bedford County,54228,35.51366,-86.458294
47005,Tennessee,Benton County,16173,36.070948,-88.071232
47007,Tennessee,Bledsoe County,15591,35.593561,-85.20591
47009,Tennessee,Blount County,142211,35.688185,-83.922973
47011,Tennessee,Bradley County,113782,35.153914,-84.859414
47013,Tennessee,Campbell County,40238,36.401592,-84.159249
47015,Tennessee,Cannon County,15142,35.808394,-86.062404
47017,Tennessee,Carroll County,29107,35.965748,-88.452379
47019,Tennessee,Carter County,57434,36.284744,-82.126593
47021,Tennessee,Cheatham County,42604,36.255169,-87.100808
47023,Tennessee,Chester County,17876,35.420253,-88.611353
47025,Tennessee,Claiborne County,33070,36.501572,-83.660698
47027,Tennessee,Clay County,7857,36.545749,-85.545717
47029,Tennessee,Cocke County,37596,35.916198,-83.119224
47031,Tennessee,Coffee County,61285,35.488765,-86.078202
47033,Tennessee,Crockett County,13973,35.818795,-89.132494
47035,Tennessee,Cumberland County,65618,35.952398,-84.994761
47037,Tennessee,Davidson County,729505,36.169129,-86.78479
47039,Tennessee,Decatur County,11800,35.603136,-88.110292
47041,Tennessee,DeKalb County,21747,35.982219,-85.833596
47043,Tennessee,Dickson County,57641,36.145533,-87.364155
47045,Tennessee,Dyer County,36403,36.054196,-89.398306
47047,Tennessee,Fayette County,44476,35.196993,-89.413803
47049,Tennessee,Fentress County,20129,36.369892,-84.937764
47051,Tennessee,Franklin County,45137,35.155926,-86.099203
47053,Tennessee,Gibson County,51422,35.991632,-88.933812
47055,Tennessee,Giles County,30971,35.202723,-87.035319
47057,Tennessee,Grainger County,25073,36.277509,-83.509546
47059,Tennessee,Greene County,73398,36.179487,-82.847523
47061,Tennessee,Grundy County,14148,35.393352,-85.710374
47063,Tennessee,Hamblen County,67715,36.218397,-83.266071
47065,Tennessee,Hamilton County,386256,35.163472,-85.201843
47067,Tennessee,Hancock County,7038,36.521353,-83.227493
47069,Tennessee,Hardeman County,25434,35.218785,-88.988697
47071,Tennessee,Hardin County,27617,35.201893,-88.185696
47073,Tennessee,Hawkins County,59371,36.452089,-82.931485
47075,Tennessee,Haywood County,17097,35.586678,-89.282691
47077,Tennessee,Henderson County,28183,35.653994,-88.387674
47079,Tennessee,Henry County,32883,36.325295,-88.300288
47081,Tennessee,Hickman County,25859,35.802327,-87.467116
47083,Tennessee,Houston County,8538,36.285782,-87.705598
47085,Tennessee,Humphreys County,19554,36.040822,-87.790453
47087,Tennessee,Jackson County,12376,36.35425,-85.674128
47089,Tennessee,Jefferson County,59217,36.048452,-83.441216
47091,Tennessee,Johnson County,18506,36.453203,-81.861247
47093,Tennessee,Knox County,506748,35.992726,-83.937721
47095,Tennessee,Lake County,6422,36.333905,-89.485536
47097,Tennessee,Lauderdale County,24630,35.762951,-89.627732
47099,Tennessee,Lawrence County,46467,35.220476,-87.396546
47101,Tennessee,Lewis County,13418,35.523244,-87.496983
47103,Tennessee,Lincoln County,36751,35.142784,-86.593403
47105,Tennessee,Loudon County,62129,35.735085,-84.314085
47107,Tennessee,McMinn County,56754,35.424472,-84.619949
47109,Tennessee,McNairy County,26103,35.175375,-88.56374
47111,Tennessee,Macon County,27189,36.537757,-86.00096
47113,Tennessee,Madison County,100409,35.606056,-88.833424
47115,Tennessee,Marion County,29826,35.127565,-85.607429
47117,Tennessee,Marshall County,37847,35.468329,-86.765868
47119,Tennessee,Maury County,113411,35.615696,-87.077763
47121,Tennessee,Meigs County,13937,35.512203,-84.816102
47123,Tennessee,Monroe County,49154,35.447818,-84.249705
47125,Tennessee,Montgomery County,246025,36.500354,-87.380887
47127,Tennessee,Moore County,6773,35.288888,-86.358684
47129,Tennessee,Morgan County,21954,36.138697,-84.639262
47131,Tennessee,Obion County,30261,36.361892,-89.148078
47133,Tennessee,Overton County,23551,36.34485,-85.283076
47135,Tennessee,Perry County,8987,35.663752,-87.869326
47137,Tennessee,Pickett County,5108,36.559364,-85.075741
47139,Tennessee,Polk County,18338,35.109437,-84.541112
47141,Tennessee,Putnam County,84894,36.14094,-85.49618
47143,Tennessee,Rhea County,34759,35.60059,-84.949548
47145,Tennessee,Roane County,56742,35.84725,-84.523929
47147,Tennessee,Robertson County,78459,36.524385,-86.872594
47149,Tennessee,Rutherford County,376996,35.843369,-86.417213
47151,Tennessee,Scott County,22517,36.430592,-84.504091
47153,Tennessee,Sequatchie County,17620,35.372336,-85.410082
47155,Tennessee,Sevier County,100184,35.787822,-83.5249
47157,Tennessee,Shelby County,910530,35.184553,-89.894612
47159,Tennessee,Smith County,20783,36.256645,-85.941915
47161,Tennessee,Stewart County,14365,36.458464,-87.811889
47163,Tennessee,Sullivan County,162703,36.509681,-82.301336
47165,Tennessee,Sumner County,211721,36.472423,-86.458405
47167,Tennessee,Tipton County,62187,35.498763,-89.747145
47169,Tennessee,Trousdale County,12159,36.39303,-86.156691
47171,Tennessee,Unicoi County,17872,36.100129,-82.418218
47173,Tennessee,Union County,21064,36.28414,-83.836088
47175,Tennessee,Van Buren County,6686,35.699234,-85.458409
47177,Tennessee,Warren County,43619,35.67825,-85.777343
47179,Tennessee,Washington County,139642,36.295665,-82.495037
47181,Tennessee,Wayne County,15974,35.242847,-87.819843
47183,Tennessee,Weakley County,33162,36.303596,-88.721194
47185,Tennessee,White County,29108,35.927049,-85.455785
47187,Tennessee,Williamson County,269136,35.894845,-86.897888
47189,Tennessee,Wilson County,169948,36.149431,-86.291181
48001,Texas,Anderson County,59512,31.841261,-95.661727
48003,Texas,Andrews County,18923,32.312258,-102.640206
48005,Texas,Angelina County,88094,31.251896,-94.611134
48007,Texas,Aransas County,25595,28.122621,-96.967501
48009,Texas,Archer County,9155,33.616305,-98.687267
48011,Texas,Armstrong County,1809,34.964179,-101.356636
48013,Texas,Atascosa County,52783,28.891478,-98.535381
48015,Texas,Austin County,32546,29.891901,-96.27017
48017,Texas,Bailey County,7031,34.067521,-102.830345
48019,Texas,Bandera County,22830,29.756389,-99.248285
48021,Texas,Bastrop County,114931,30.100772,-97.310639
48023,Texas,Baylor County,3533,33.618802,-99.208189
48025,Texas,Bee County,31226,28.416077,-97.742586
48027,Texas,Bell County,399578,31.042734,-97.48126
48029,Texas,Bexar County,2127737,29.448671,-98.520147
48031,Texas,Blanco County,13358,30.266203,-98.399332
48033,Texas,Borden County,557,32.73859,-101.439199
48035,Texas,Bosque County,19013,31.900819,-97.637641
48037,Texas,Bowie County,91992,33.446065,-94.422393
48039,Texas,Brazoria County,413224,29.167817,-95.434647
48041,Texas,Brazos County,249624,30.656713,-96.302394
48043,Texas,Brewster County,9508,29.808997,-103.252458
48045,Texas,Briscoe County,1494,34.525172,-101.205893
48047,Texas,Brooks County,6740,27.034994,-98.215276
48049,Texas,Brown County,38631,31.764137,-98.998456
48051,Texas,Burleson County,20179,30.493487,-96.622091
48053,Texas,Burnet County,55722,30.78963,-98.201187
48055,Texas,Caldwell County,52430,29.832399,-97.628141
48057,Texas,Calhoun County,19942,28.441719,-96.579574
48059,Texas,Callahan County,14615,32.29315,-99.372249
48061,Texas,Cameron County,431874,26.102923,-97.478958
48063,Texas,Camp County,13164,32.974581,-94.979085
48065,Texas,Carson County,5822,35.405496,-101.355356
48067,Texas,Cass County,28622,33.083698,-94.357579
48069,Texas,Castro County,7380,34.533621,-102.258786
48071,Texas,Chambers County,56179,29.696374,-94.669445
48073,Texas,Cherokee County,53223,31.843881,-95.156343
48075,Texas,Childress County,6679,34.524624,-100.208166
48077,Texas,Clay County,10730,33.785904,-98.212917
48079,Texas,Cochran County,2583,33.60844,-102.830449
48081,Texas,Coke County,3396,31.87711,-100.635231
48083,Texas,Coleman County,7990,31.914205,-99.346622
48085,Texas,Collin County,1254658,33.194494,-96.579428
48087,Texas,Collingsworth County,2611,34.963358,-100.272135
48089,Texas,Colorado County,21475,29.596296,-96.508935
48091,Texas,Comal County,201628,29.812377,-98.258129
48093,Texas,Comanche County,14359,31.951645,-98.549617
48095,Texas,Concho County,3326,31.318883,-99.863649
48097,Texas,Cooke County,44258,33.639196,-97.210343
48099,Texas,Coryell County,86370,31.391177,-97.798022
48101,Texas,Cottle County,1263,34.091906,-100.276442
48103,Texas,Crane County,4594,31.422796,-102.487774
48105,Texas,Crockett County,2799,30.717532,-101.404211
48107,Texas,Crosby County,5030,33.609144,-101.29871
48109,Texas,Culberson County,2254,31.445908,-104.526945
48111,Texas,Dallam County,7526,36.28637,-102.59402
48113,Texas,Dallas County,2656028,32.766987,-96.778424
48115,Texas,Dawson County,11758,32.742528,-101.948771
48117,Texas,Deaf Smith County,18495,34.940766,-102.607564
48119,Texas,Delta County,5647,33.385933,-95.67335
48121,Texas,Denton County,1045120,33.205132,-97.12114
48123,Texas,DeWitt County,20252,29.082346,-97.361654
48125,Texas,Dickens County,1725,33.615363,-100.787617
48127,Texas,Dimmit County,8181,28.423587,-99.765871
48129,Texas,Donley County,3193,34.955036,-100.815846
48131,Texas,Duval County,9585,27.681123,-98.497393
48133,Texas,Eastland County,18290,32.324645,-98.83656
48135,Texas,Ector County,170022,31.865301,-102.542507
48137,Texas,Edwards County,1383,29.985933,-100.3074
48139,Texas,Ellis County,232387,32.346878,-96.79694
48141,Texas,El Paso County,875784,31.766456,-106.24152
48143,Texas,Erath County,44496,32.236669,-98.220545
48145,Texas,Falls County,17752,31.25193,-96.934127
48147,Texas,Fannin County,38650,33.591161,-96.104988
48149,Texas,Fayette County,25488,29.877886,-96.921231
48151,Texas,Fisher County,3665,32.740473,-100.40312
48153,Texas,Floyd County,5042,34.07373,-101.303274
48155,Texas,Foard County,1053,33.963306,-99.816828
48157,Texas,Fort Bend County,958434,29.526602,-95.771015
48159,Texas,Franklin County,10912,33.175846,-95.219066
48161,Texas,Freestone County,20645,31.701749,-96.144957
48163,Texas,Frio County,19520,28.869383,-99.109005
48165,Texas,Gaines County,22892,32.743942,-102.631561
48167,Texas,Galveston County,367407,29.233927,-94.888197
48169,Texas,Garza County,4645,33.183792,-101.301134
48171,Texas,Gillespie County,28159,30.325093,-98.94185
48173,Texas,Glasscock County,1153,31.868006,-101.521494
48175,Texas,Goliad County,7221,28.6607,-97.430415
48177,Texas,Gonzales County,20040,29.461912,-97.49192
48179,Texas,Gray County,20888,35.402542,-100.812374
48181,Texas,Grayson County,150532,33.624548,-96.675777
48183,Texas,Gregg County,126679,32.486401,-94.816277
48185,Texas,Grimes County,33448,30.543231,-95.988082
48187,Texas,Guadalupe County,195166,29.582671,-97.948995
48189,Texas,Hale County,31953,34.068436,-101.822888
48191,Texas,Hall County,2828,34.453189,-100.576343
48193,Texas,Hamilton County,8644,31.707342,-98.111756
48195,Texas,Hansford County,5006,36.272847,-101.35693
48197,Texas,Hardeman County,3417,34.289904,-99.745697
48199,Texas,Hardin County,58670,30.329648,-94.393178
48201,Texas,Harris County,5009302,29.857273,-95.393037
48203,Texas,Harrison County,71370,32.547991,-94.374434
48205,Texas,Hartley County,4996,35.840244,-102.610047
48207,Texas,Haskell County,5435,33.175964,-99.730774
48209,Texas,Hays County,292029,30.061225,-98.029267
48211,Texas,Hemphill County,3134,35.815956,-100.27921
48213,Texas,Henderson County,87467,32.211633,-95.853418
48215,Texas,Hidalgo County,914820,26.396384,-98.18099
48217,Texas,Hill County,38771,31.982641,-97.130632
48219,Texas,Hockley County,21505,33.605932,-102.343398
48221,Texas,Hood County,69126,32.430149,-97.831677
48223,Texas,Hopkins County,38784,33.148967,-95.565434
48225,Texas,Houston County,22197,31.323036,-95.4216
48227,Texas,Howard County,30833,32.30343,-101.438721
48229,Texas,Hudspeth County,3608,31.450868,-105.377549
48231,Texas,Hunt County,118729,33.123308,-96.08423
48233,Texas,Hutchinson County,19721,35.837047,-101.362746
48235,Texas,Irion County,1526,31.303424,-100.981304
48237,Texas,Jack County,9398,33.23216,-98.171177
48239,Texas,Jackson County,15284,28.959802,-96.58908
48241,Texas,Jasper County,32907,30.752932,-94.022294
48243,Texas,Jeff Davis County,1778,30.625357,-104.191873
48245,Texas,Jefferson County,253948,29.854,-94.149331
48247,Texas,Jim Hogg County,4583,27.053231,-98.747572
48249,Texas,Jim Wells County,38886,27.733516,-98.090814
48251,Texas,Johnson County,210547,32.379654,-97.364906
48253,Texas,Jones County,20850,32.743709,-99.87443
48255,Texas,Karnes County,15137,28.908996,-97.852205
48257,Texas,Kaufman County,197829,32.598944,-96.288377
48259,Texas,Kendall County,51828,29.943525,-98.709269
48261,Texas,Kenedy County,330,26.890213,-97.591143
48263,Texas,Kent County,703,33.18478,-100.76972
48265,Texas,Kerr County,53900,30.059953,-99.353339
48267,Texas,Kimble County,4401,30.479472,-99.746396
48269,Texas,King County,215,33.614268,-100.245345
48271,Texas,Kinney County,3191,29.347086,-100.4177
48273,Texas,Kleberg County,30442,27.438735,-97.66062
48275,Texas,Knox County,3255,33.61189,-99.730356
48277,Texas,Lamar County,51249,33.667263,-95.570348
48279,Texas,Lamb County,12687,34.068861,-102.348018
48281,Texas,Lampasas County,23539,31.196731,-98.240889
48283,Texas,La Salle County,6679,28.351098,-99.096774
48285,Texas,Lavaca County,20605,29.382578,-96.923633
48287,Texas,Lee County,18451,30.321498,-96.976823
48289,Texas,Leon County,16698,31.300493,-95.995622
48291,Texas,Liberty County,115042,30.158508,-94.844061
48293,Texas,Limestone County,22569,31.547543,-96.593623
48295,Texas,Lipscomb County,2880,36.2802,-100.272683
48297,Texas,Live Oak County,11967,28.351535,-98.126961
48299,Texas,Llano County,23163,30.707584,-98.68469
48301,Texas,Loving County,48,31.844936,-103.561229
48303,Texas,Lubbock County,327394,33.611469,-101.819944
48305,Texas,Lynn County,5952,33.178412,-101.818493
48307,Texas,McCulloch County,7448,31.205477,-99.359856
48309,Texas,McLennan County,270358,31.549596,-97.201511
48311,Texas,McMullen County,565,28.384922,-98.578853
48313,Texas,Madison County,13877,30.966878,-95.930372
48315,Texas,Marion County,9704,32.798182,-94.356853
48317,Texas,Martin County,5179,32.30983,-101.961836
48319,Texas,Mason County,3987,30.703916,-99.237302
48321,Texas,Matagorda County,36391,28.77476,-96.001532
48323,Texas,Maverick County,58829,28.729787,-100.316678
48325,Texas,Medina County,55619,29.353661,-99.111085
48327,Texas,Menard County,1911,30.885268,-99.858861
48329,Texas,Midland County,183587,31.814269,-102.002454
48331,Texas,Milam County,26159,30.791242,-96.984395
48333,Texas,Mills County,4563,31.494888,-98.594623
48335,Texas,Mitchell County,8968,32.304117,-100.924392
48337,Texas,Montague County,21890,33.678356,-97.725014
48339,Texas,Montgomery County,749613,30.298801,-95.50295
48341,Texas,Moore County,21872,35.835676,-101.890502
48343,Texas,Morris County,12184,33.116466,-94.731265
48345,Texas,Motley County,1015,34.057899,-100.793152
48347,Texas,Nacogdoches County,65728,31.62056,-94.62025
48349,Texas,Navarro County,56533,32.048448,-96.476909
48351,Texas,Newton County,11908,30.786718,-93.73925
48353,Texas,Nolan County,14182,32.312338,-100.418108
48355,Texas,Nueces County,353125,27.740032,-97.516214
48357,Texas,Ochiltree County,9717,36.278744,-100.815864
48359,Texas,Oldham County,1823,35.401921,-102.59762
48361,Texas,Orange County,86115,30.122323,-93.8941
48363,Texas,Palo Pinto County,30231,32.752204,-98.317967
48365,Texas,Panola County,23022,32.163978,-94.305156
48367,Texas,Parker County,179707,32.777096,-97.805905
48369,Texas,Parmer County,9669,34.532163,-102.784853
48371,Texas,Pecos County,14712,30.773298,-102.718153
48373,Texas,Polk County,54258,30.784553,-94.837338
48375,Texas,Potter County,114649,35.398675,-101.893804
48377,Texas,Presidio County,5686,30.005891,-104.261619
48379,Texas,Rains County,13306,32.870457,-95.795613
48381,Texas,Randall County,150547,34.962529,-101.895547
48383,Texas,Reagan County,3139,31.375191,-101.514395
48385,Texas,Real County,2772,29.830097,-99.812549
48387,Texas,Red River County,11696,33.619625,-95.048429
48389,Texas,Reeves County,11956,31.308366,-103.712706
48391,Texas,Refugio County,6739,28.322116,-97.162472
48393,Texas,Roberts County,837,35.838596,-100.836682
48395,Texas,Robertson County,17659,31.025481,-96.514941
48397,Texas,Rockwall County,137044,32.899886,-96.41205
48399,Texas,Runnels County,9751,31.845119,-99.982715
48401,Texas,Rusk County,53391,32.109423,-94.756382
48403,Texas,Sabine County,10058,31.3433,-93.851913
48405,Texas,San Augustine County,7767,31.382449,-94.16318
48407,Texas,San Jacinto County,29326,30.574388,-95.163136
48409,Texas,San Patricio County,71467,28.011794,-97.517157
48411,Texas,San Saba County,5508,31.155138,-98.819292
48413,Texas,Schleicher County,2302,30.896233,-100.527216
48415,Texas,Scurry County,16211,32.744353,-100.913346
48417,Texas,Shackelford County,3169,32.74382,-99.347005
48419,Texas,Shelby County,24192,31.790139,-94.142579
48421,Texas,Sherman County,2771,36.278593,-101.899265
48423,Texas,Smith County,249091,32.375105,-95.268939
48425,Texas,Somervell County,10098,32.218071,-97.769217
48427,Texas,Starr County,66587,26.530903,-98.740235
48429,Texas,Stephens County,9475,32.738052,-98.839344
48431,Texas,Sterling County,1387,31.835773,-101.054911
48433,Texas,Stonewall County,1235,33.17958,-100.253807
48435,Texas,Sutton County,3269,30.522185,-100.513359
48437,Texas,Swisher County,6877,34.526319,-101.743865
48439,Texas,Tarrant County,2230708,32.772119,-97.291224
48441,Texas,Taylor County,148813,32.297126,-99.89043
48443,Texas,Terrell County,718,30.232343,-102.072513
48445,Texas,Terry County,11602,33.171229,-102.339284
48447,Texas,Throckmorton County,1532,33.170695,-99.205796
48449,Texas,Titus County,31547,33.214599,-94.966783
48451,Texas,Tom Green County,120103,31.398295,-100.46385
48453,Texas,Travis County,1363767,30.239513,-97.69127
48455,Texas,Trinity County,14489,31.096675,-95.151687
48457,Texas,Tyler County,20560,30.769295,-94.375656
48459,Texas,Upshur County,44050,32.735349,-94.941184
48461,Texas,Upton County,3128,31.353816,-102.041546
48463,Texas,Uvalde County,25138,29.350308,-99.768427
48465,Texas,Val Verde County,47999,29.875285,-101.143324
48467,Texas,Van Zandt County,65304,32.558787,-95.836906
48469,Texas,Victoria County,91949,28.79637,-96.971198
48471,Texas,Walker County,83722,30.743163,-95.569825
48473,Texas,Waller County,65109,30.01359,-95.982149
48475,Texas,Ward County,11038,31.513069,-103.105113
48477,Texas,Washington County,37810,30.215075,-96.410272
48479,Texas,Webb County,272823,27.760799,-99.340752
48481,Texas,Wharton County,42035,29.27848,-96.229674
48483,Texas,Wheeler County,4824,35.392597,-100.253105
48485,Texas,Wichita County,129984,33.988212,-98.70801
48487,Texas,Wilbarger County,12455,34.08492,-99.24244
48489,Texas,Willacy County,20027,26.481861,-97.594731
48491,Texas,Williamson County,727480,30.649082,-97.605065
48493,Texas,Wilson County,55415,29.173883,-98.086734
48495,Texas,Winkler County,7381,31.832862,-103.054925
48497,Texas,Wise County,81275,33.219346,-97.652986
48499,Texas,Wood County,48742,32.783588,-95.382166
48501,Texas,Yoakum County,7581,33.162339,-102.832241
48503,Texas,Young County,18236,33.158778,-98.67839
48505,Texas,Zapata County,13819,26.996981,-99.182603
48507,Texas,Zavala County,9209,28.864652,-99.75983
49001,Utah,Beaver County,7424,38.357535,-113.238948
49003,Utah,Box Elder County,64120,41.622623,-113.060252
49005,Utah,Cache County,145487,41.734118,-111.745394
49007,Utah,Carbon County,20613,39.673284,-110.588484
49009,Utah,Daggett County,956,40.890099,-109.505785
49011,Utah,Davis County,378470,41.037559,-112.201943
49013,Utah,Duchesne County,20803,40.289393,-110.429584
49015,Utah,Emery County,10161,39.009025,-110.7211
49017,Utah,Garfield County,5290,37.831663,-111.450907
49019,Utah,Grand County,9788,38.974326,-109.57345
49021,Utah,Iron County,65936,37.909304,-113.30674
49023,Utah,Juab County,13297,39.71412,-112.790471
49025,Utah,Kane County,8525,37.275089,-111.815329
49027,Utah,Millard County,13572,38.956744,-113.133092
49029,Utah,Morgan County,13093,41.091027,-111.577885
49031,Utah,Piute County,1534,38.335881,-112.129375
49033,Utah,Rich County,2752,41.627598,-111.240227
49035,Utah,Salt Lake County,1216274,40.667883,-111.92424
49037,Utah,San Juan County,14601,37.602633,-109.791574
49039,Utah,Sanpete County,30732,39.373426,-111.576933
49041,Utah,Sevier County,22520,38.746824,-111.81193
49043,Utah,Summit County,43109,40.87206,-110.968486
49045,Utah,Tooele County,84488,40.467753,-113.123979
49047,Utah,Uintah County,38307,40.125887,-109.517748
49049,Utah,Utah County,747234,40.120418,-111.668563
49051,Utah,Wasatch County,37858,40.334884,-111.161568
49053,Utah,Washington County,207943,37.262531,-113.4878
49055,Utah,Wayne County,2608,38.259856,-110.990872
49057,Utah,Weber County,276118,41.270325,-111.876883
50001,Vermont,Addison County,38047,44.031248,-73.141581
50003,Vermont,Bennington County,37039,43.035328,-73.111496
50005,Vermont,Caledonia County,30535,44.468791,-72.112168
50007,Vermont,Chittenden County,170851,44.463329,-73.06941
50009,Vermont,Essex County,6037,44.724021,-71.732736
50011,Vermont,Franklin County,51066,44.858964,-72.909402
50013,Vermont,Grand Isle County,7528,44.801787,-73.300759
50015,Vermont,Lamoille County,26248,44.611192,-72.632659
50017,Vermont,Orange County,30050,44.003373,-72.369579
50019,Vermont,Orleans County,27726,44.828442,-72.25163
50021,Vermont,Rutland County,60198,43.612399,-73.060304
50023,Vermont,Washington County,59844,44.274969,-72.609444
50025,Vermont,Windham County,45627,42.995304,-72.721877
50027,Vermont,Windsor County,57697,43.572448,-72.598813
51001,Virginia,Accomack County,33411,37.765944,-75.757807
51003,Virginia,Albemarle County,117313,38.024184,-78.553506
51005,Virginia,Alleghany County,14632,37.787905,-80.008669
51007,Virginia,Amelia County,13716,37.331927,-77.977462
51009,Virginia,Amherst County,31650,37.629301,-79.154756
51011,Virginia,Appomattox County,16957,37.370725,-78.81094
51013,Virginia,Arlington County,239807,38.878337,-77.100703
51015,Virginia,Augusta County,78622,38.17259,-79.140975
51017,Virginia,Bath County,4071,38.068368,-79.731203
51019,Virginia,Bedford County,82182,37.312257,-79.527223
51021,Virginia,Bland County,6186,37.130612,-81.125853
51023,Virginia,Botetourt County,34129,37.565482,-79.797546
51025,Virginia,Brunswick County,15750,36.764204,-77.861483
51027,Virginia,Buchanan County,18632,37.26812,-82.038151
51029,Virginia,Buckingham County,17115,37.573928,-78.529169
51031,Virginia,Campbell County,55342,37.210152,-79.095428
51033,Virginia,Caroline County,33477,38.028033,-77.353736
51035,Virginia,Carroll County,29242,36.731963,-80.727831
51036,Virginia,Charles City County,6564,37.361054,-77.05417
51037,Virginia,Charlotte County,11258,37.009042,-78.658568
51041,Virginia,Chesterfield County,389793,37.378434,-77.585847
51043,Virginia,Clarke County,15598,39.115307,-77.990748
51045,Virginia,Craig County,4829,37.473603,-80.231051
51047,Virginia,Culpeper County,56125,38.48593,-77.956476
51049,Virginia,Cumberland County,10062,37.520189,-78.252836
51051,Virginia,Dickenson County,13411,37.136701,-82.34922
51053,Virginia,Dinwiddie County,28576,37.073498,-77.635492
51057,Virginia,Essex County,10683,37.936389,-76.933747
51059,Virginia,Fairfax County,1160925,38.82952,-77.273252
51061,Virginia,Fauquier County,75865,38.744096,-77.8215
51063,Virginia,Floyd County,15658,36.931433,-80.350266
51065,Virginia,Fluvanna County,28746,37.830584,-78.283494
51067,Virginia,Franklin County,55637,36.991186,-79.882715
